uf,u_x,u_xx,u_xxx,u_xxxx,uf*u_x,uf*u_xx,uf*u_xxx,uf*u_xxxx,u_x*u_xx,u_x*u_xxx,u_x*u_xxxx,u_xx*u_xxx,u_xx*u_xxxx,u_xxx*u_xxxx
-1.1024799,0.046958774,0.004975656,-0.0014656603,-0.00067924574,-0.051771108,-0.0054855607,0.0016158611,0.0007488548,0.0002336507,-6.882561e-05,-3.1896547e-05,-7.2926214e-06,-3.3796932e-06,9.955435e-07
-1.0978508,0.047440212,0.0048285793,-0.0015292687,-0.00061588734,-0.052082274,-0.0053010597,0.0016789088,0.0006761524,0.00022906883,-7.254883e-05,-2.9217827e-05,-7.384195e-06,-2.9738608e-06,9.4185725e-07
-1.0931664,0.04790681,0.004675562,-0.0015865325,-0.0005504404,-0.052370112,-0.005111167,0.0017343439,0.0006017229,0.00022399126,-7.600571e-05,-2.6369842e-05,-7.417931e-06,-2.5736183e-06,8.732915e-07
-1.0884418,0.048358146,0.004517255,-0.001637282,-0.000483203,-0.05263503,-0.0049167695,0.0017820862,0.0005259384,0.00021844608,-7.917592e-05,-2.3366802e-05,-7.39602e-06,-2.1827511e-06,7.911396e-07
-1.0836716,0.0487936,0.0043543214,-0.0016813581,-0.00041451395,-0.052876238,-0.0047186543,0.00182204,0.000449197,0.00021246301,-8.2039514e-05,-2.0225627e-05,-7.3211736e-06,-1.804927e-06,6.969464e-07
-1.0788593,0.049212985,0.0041873455,-0.0017186359,-0.0003447305,-0.053093888,-0.0045175566,0.0018541664,0.00037191572,0.00020607177,-8.45792e-05,-1.6965218e-05,-7.1965223e-06,-1.4435058e-06,5.924662e-07
-1.074009,0.04961567,0.0040171067,-0.0017490314,-0.00027420864,-0.053287674,-0.0043144086,0.0018784753,0.00029450253,0.00019931144,-8.6779364e-05,-1.3605045e-05,-7.0260458e-06,-1.1015253e-06,4.795995e-07
-1.0691185,0.050001588,0.0038441694,-0.0017724488,-0.00020334337,-0.05345762,-0.0041098725,0.0018949577,0.00021739816,0.00019221457,-8.862525e-05,-1.0167491e-05,-6.8135932e-06,-7.8168637e-07,3.604157e-07
-1.0641918,0.050370544,0.003669274,-0.0017889362,-0.00013244449,-0.05360392,-0.0039048113,0.0019037713,0.00014094634,0.00018482334,-9.0109694e-05,-6.671301e-06,-6.564097e-06,-4.8597514e-07,2.3693474e-07
-1.0592327,0.050722133,0.003493116,-0.0017984795,-6.191859e-05,-0.053726543,-0.0037000228,0.0019050083,6.5586195e-05,0.0001771783,-9.122272e-05,-3.140643e-06,-6.2822974e-06,-2.1628881e-07,1.1135931e-07
-1.0542336,0.051056378,0.003316382,-0.0018011126,7.843163e-06,-0.053825345,-0.003496241,0.0018987933,-8.268526e-06,0.00016932245,-9.195828e-05,4.004435e-07,-5.973177e-06,2.6010925e-08,-1.4126419e-08
-1.0492058,0.05137324,0.003139711,-0.0017969663,7.652627e-05,-0.0539011,-0.003294203,0.0018853875,-8.02918e-05,0.00016129712,-9.231598e-05,3.9314023e-06,-5.641955e-06,2.4027037e-07,-1.3751512e-07
-1.0441437,0.05167282,0.0029637546,-0.0017861362,0.00014371333,-0.05395385,-0.0030945856,0.0018649828,-0.00015005737,0.00015314556,-9.229469e-05,7.4260734e-06,-5.2936693e-06,4.2593103e-07,-2.5669158e-07
-1.0390606,0.05195529,0.002789192,-0.0017688108,0.00020910645,-0.053984694,-0.0028981394,0.0018379015,-0.00021727427,0.00014491327,-9.189908e-05,1.0864186e-05,-4.9335526e-06,5.8323803e-07,-3.6986975e-07
-1.0339432,0.052220467,0.0026166583,-0.0017451481,0.0002723085,-0.053992998,-0.002705476,0.0018043839,-0.00028155153,0.00013664312,-9.1132446e-05,1.4220078e-05,-4.5664565e-06,7.1253834e-07,-4.7521866e-07
-1.0288067,0.05246909,0.0024467527,-0.0017154199,0.0003330466,-0.05398055,-0.0025172355,0.0017648354,-0.00034264056,0.00012837889,-9.000652e-05,1.7474651e-05,-4.1972085e-06,8.148827e-07,-5.713148e-07
-1.0236454,0.052701227,0.0022800257,-0.0016798523,0.0003909447,-0.05394737,-0.002333938,0.001719573,-0.00040018876,0.000120160155,-8.853027e-05,2.0603266e-05,-3.8301064e-06,8.91364e-07,-6.5672936e-07
-1.0184612,0.05291688,0.0021171125,-0.001638768,0.000445767,-0.05389379,-0.002156197,0.0016690217,-0.00045399638,0.00011203099,-8.671849e-05,2.3588598e-05,-3.4694563e-06,9.437389e-07,-7.305087e-07
-1.0132523,0.05311689,0.0019584177,-0.0015924522,0.00049717736,-0.05382081,-0.001984371,0.0016135557,-0.00050376606,0.000104025065,-8.458611e-05,2.6408516e-05,-3.1186864e-06,9.736809e-07,-7.9173117e-07
-1.0080261,0.053301454,0.0018045681,-0.0015412576,0.0005449428,-0.05372926,-0.0018190518,0.0015536279,-0.0005493166,9.61861e-05,-8.215127e-05,2.9046243e-05,-2.7813044e-06,9.833864e-07,-8.398972e-07
-1.0027866,0.05347128,0.001655936,-0.0014855611,0.000588828,-0.053620283,-0.0016605505,0.0014897009,-0.0005904689,8.854501e-05,-7.943485e-05,3.1485386e-05,-2.4599942e-06,9.750615e-07,-8.7474e-07
-0.9975319,0.053626828,0.0015130175,-0.0014257844,0.00062865304,-0.053494472,-0.0015092832,0.0014222654,-0.00062710146,8.113833e-05,-7.6460296e-05,3.371267e-05,-2.1572366e-06,9.5116303e-07,-8.9632374e-07
-0.9922619,0.053768605,0.0013761289,-0.00136228,0.0006641726,-0.05335254,-0.0013654802,0.0013517385,-0.00065903313,7.399253e-05,-7.3247895e-05,3.5711633e-05,-1.8746729e-06,9.1398704e-07,-9.0478903e-07
-0.9869766,0.0538973,0.0012456361,-0.001295504,0.00069526426,-0.053195372,-0.0012294138,0.0012786322,-0.0006862096,6.7136425e-05,-6.982417e-05,3.7472866e-05,-1.6137267e-06,8.6604626e-07,-9.007177e-07
-0.9816818,0.05401351,0.0011218427,-0.0012259001,0.0007218003,-0.05302408,-0.0011012926,0.0012034439,-0.00070857827,6.059466e-05,-6.6215165e-05,3.8986967e-05,-1.3752671e-06,8.097464e-07,-8.848551e-07
-0.97636795,0.0541178,0.0010050411,-0.0011539492,0.0007437018,-0.052838884,-0.0009812899,0.001126679,-0.0007261266,5.439061e-05,-6.244919e-05,4.0247505e-05,-1.1597663e-06,7.474509e-07,-8.581941e-07
-0.9710541,0.054211017,0.0008953424,-0.0010800526,0.00076085137,-0.052641828,-0.0008694259,0.0010487895,-0.0007388278,4.8537422e-05,-5.8550748e-05,4.1246527e-05,-9.670168e-07,6.812225e-07,-8.217595e-07
-0.96572685,0.054293837,0.00079300307,-0.0010046994,0.000773233,-0.052433018,-0.00076582434,0.0009702652,-0.0007467319,4.305518e-05,-5.4548986e-05,4.1981788e-05,-7.967297e-07,6.1317616e-07,-7.768667e-07
-0.9603939,0.054367036,0.0006980796,-0.0009283756,0.00078084966,-0.05221377,-0.00067043136,0.00089160627,-0.00074992323,3.795252e-05,-5.0473027e-05,4.245248e-05,-6.4808006e-07,5.450952e-07,-7.2492173e-07
-0.9550514,0.054431155,0.0006106917,-0.00085153,0.0007837148,-0.051984552,-0.000583242,0.0008132549,-0.00074848795,3.3240656e-05,-4.634976e-05,4.2658503e-05,-5.2002235e-07,4.786082e-07,-6.673567e-07
-0.9497032,0.05448706,0.00053088,-0.0007746381,0.0007818867,-0.051746536,-0.00050417846,0.00073567627,-0.0007425603,2.8926092e-05,-4.2207754e-05,4.2602707e-05,-4.1123988e-07,4.15088e-07,-6.056792e-07
-0.944355,0.054535568,0.00045861304,-0.00069814955,0.00077545265,-0.051500935,-0.00043309352,0.000659301,-0.0007323026,2.5010722e-05,-3.8073984e-05,4.228975e-05,-3.2018048e-07,3.556327e-07,-5.413819e-07
-0.93899727,0.05457732,0.0003937927,-0.00062254514,0.00076455355,-0.051247954,-0.00036977028,0.0005845682,-0.0007179137,2.1492151e-05,-3.3976845e-05,4.1727286e-05,-2.4515373e-07,3.010756e-07,-4.759691e-07
-0.9336357,0.054613173,0.00033633047,-0.0005481923,0.00074927876,-0.05098881,-0.00031401013,0.00051181193,-0.0006995534,1.8368075e-05,-2.9938521e-05,4.092049e-05,-1.8437377e-07,2.5200526e-07,-4.1074884e-07
-0.92827606,0.054643735,0.00028609656,-0.00047555557,0.00072983536,-0.050724473,-0.0002655766,0.00044144684,-0.0006774887,1.5633384e-05,-2.5986134e-05,3.988093e-05,-1.3605481e-07,2.0880339e-07,-3.4707728e-07
-0.9229088,0.054669484,0.00024290309,-0.00040501924,0.0007064236,-0.050454948,-0.00022417739,0.0003737958,-0.00065196457,1.3279387e-05,-2.2142192e-05,3.8619815e-05,-9.8380426e-08,1.7159248e-07,-2.8611515e-07
-0.9175396,0.054691643,0.00020649248,-0.00033696703,0.00067926664,-0.050181746,-0.00018946502,0.00030918058,-0.00062325405,1.1293413e-05,-1.842928e-05,3.7150206e-05,-6.9581155e-08,1.4026345e-07,-2.2889046e-07
-0.9121723,0.05471046,0.00017662311,-0.00027175955,0.0006486157,-0.049905367,-0.00016111071,0.00024789153,-0.00059164927,9.663132e-06,-1.4868089e-05,3.5486064e-05,-4.7999016e-08,1.1456053e-07,-1.762675e-07
-0.9067974,0.05472645,0.00015306596,-0.00020973687,0.00061475864,-0.049625803,-0.00013879982,0.00019018885,-0.0005574615,8.376757e-06,-1.1478155e-05,3.364356e-05,-3.2103575e-08,9.4098624e-08,-1.2893756e-07
-0.9014225,0.05474056,0.00013535925,-0.00015116717,0.0005779526,-0.049344372,-0.000122015874,0.00013626549,-0.00052097946,7.409641e-06,-8.274976e-06,3.163745e-05,-2.0461876e-08,7.823123e-08,-8.736746e-08
-0.8960514,0.05475325,0.00012325394,-9.633905e-05,0.0005385253,-0.049061727,-0.00011044186,8.632474e-05,-0.00048254634,6.748554e-06,-5.274876e-06,2.9486011e-05,-1.18741665e-08,6.6375364e-08,-5.1881013e-08
-0.8906765,0.054764964,0.00011631963,-4.5501434e-05,0.00049680646,-0.048777867,-0.00010360316,4.052706e-05,-0.00044249385,6.37024e-06,-2.4918843e-06,2.7207589e-05,-5.29271e-09,5.778834e-08,-2.2605407e-08
-0.88529587,0.054776162,0.00011420151,1.1411838e-06,0.00045312394,-0.04849311,-0.00010110212,-1.0102854e-06,-0.00040114875,6.2555205e-06,6.250967e-08,2.482039e-05,1.3032492e-10,5.174744e-08,5.170977e-10
-0.87991524,0.05478752,0.00011642067,4.342248e-05,0.00040783262,-0.048208375,-0.000102440325,-3.82081e-05,-0.00035885815,6.3784e-06,2.3790099e-06,2.2344138e-05,5.055274e-09,4.7480146e-08,1.7709104e-08
-0.8745403,0.054799203,0.00012255885,8.117943e-05,0.0003612855,-0.047924113,-0.000107182655,-7.099468e-05,-0.00031595872,6.7161272e-06,4.4485682e-06,1.9798157e-05,9.949257e-09,4.4278735e-08,2.932895e-08
-0.8691578,0.054811742,0.00013220208,0.00011432506,0.0003138399,-0.04764005,-0.00011490447,-9.9366516e-05,-0.0002727764,7.2462267e-06,6.2663557e-06,1.7202112e-05,1.5114011e-08,4.149029e-08,3.587977e-08
-0.86377907,0.054825325,0.00014483435,0.0001427794,0.00026586716,-0.047356967,-0.00012510488,-0.00012332987,-0.00022965048,7.940591e-06,7.827927e-06,1.4576253e-05,2.0679362e-08,3.85067e-08,3.7960355e-08
-0.8583946,0.054840256,0.0001600668,0.00016652097,0.00021771826,-0.04707458,-0.00013740048,-0.00014294071,-0.00018688818,8.7781045e-06,9.132053e-06,1.19397255e-05,2.665448e-08,3.4849467e-08,3.6254658e-08
-0.8530083,0.05485671,0.00017738334,0.0001855396,0.00016975538,-0.046793226,-0.00015130945,-0.0001582668,-0.00014480275,9.7306665e-06,1.01780915e-05,9.312222e-06,3.2911633e-08,3.0111774e-08,3.1496345e-08
-0.8476219,0.054875154,0.00019633111,0.00019986682,0.00012232276,-0.046513382,-0.00016641455,-0.00016941149,-0.00010368345,1.07737e-05,1.0967722e-05,6.71248e-06,3.9240074e-08,2.4015764e-08,2.444826e-08
-0.84223175,0.054895375,0.00021647314,0.00020958691,7.576762e-05,-0.046234626,-0.00018232055,-0.00017652076,-6.3813895e-05,1.1883374e-05,1.1505352e-05,4.1592916e-06,4.5369937e-08,1.6401653e-08,1.5879902e-08
-0.8368435,0.05491755,0.00023734641,0.00021478393,3.0414409e-05,-0.045957394,-0.0001986218,-0.00017974053,-2.54521e-05,1.3034483e-05,1.1795408e-05,1.6702849e-06,5.0978194e-08,7.2187505e-09,6.532526e-09
-0.8314514,0.05494185,0.00025850174,0.00021560953,-1.34185175e-05,-0.04568148,-0.00021493163,-0.00017926884,1.1156845e-05,1.4202564e-05,1.1845987e-05,-7.372382e-07,5.5735438e-08,-3.46871e-09,-2.8931602e-09
-0.8260555,0.05496841,0.00027954383,0.00021220367,-5.5439516e-05,-0.04540696,-0.00023091873,-0.000175292,4.5796118e-05,1.536608e-05,1.1664498e-05,-3.047422e-06,5.9320225e-08,-1.5497776e-08,-1.17644685e-08
-0.8206539,0.054996755,0.00030007132,0.00020479958,-9.536491e-05,-0.045133304,-0.0002462547,-0.00016806957,7.826158e-05,1.6502949e-05,1.1263312e-05,-5.2447604e-06,6.145448e-08,-2.8616274e-08,-1.9530694e-08
-0.8152561,0.05502732,0.0003196589,0.00019357276,-0.00013294778,-0.04486136,-0.00026060388,-0.00015781137,0.00010838649,1.7589973e-05,1.0651791e-05,-7.3157603e-06,6.187726e-08,-4.249794e-08,-2.573507e-08
-0.8098545,0.055059463,0.00033795918,0.00017878179,-0.00016794482,-0.044590153,-0.00027369778,-0.00014478723,0.00013601087,1.860785e-05,9.843629e-06,-9.246952e-06,6.0420945e-08,-5.675849e-08,-3.0025475e-08
-0.8044472,0.055093516,0.0003546302,0.00016067614,-0.00020015922,-0.044319823,-0.00028528128,-0.00012925547,0.00016101752,1.9537825e-05,8.852213e-06,-1.1027475e-05,5.698061e-08,-7.098251e-08,-3.216081e-08
-0.799036,0.05512913,0.00036936294,0.00013955988,-0.00022939773,-0.04405016,-0.0002951343,-0.00011151337,0.00018329704,2.0362657e-05,7.693815e-06,-1.2646497e-05,5.154825e-08,-8.473102e-08,-3.201472e-08
-0.79361725,0.055165928,0.0003819603,0.000115743795,-0.00025551106,-0.043780632,-0.00030313028,-9.185627e-05,0.00020277798,2.1071195e-05,6.385114e-06,-1.4095504e-05,4.4209536e-08,-9.759508e-08,-2.9573819e-08
-0.7882023,0.055204004,0.00039203104,8.950259e-05,-0.00027837625,-0.043511923,-0.00030899976,-7.054614e-05,0.00021941679,2.1641683e-05,4.9409014e-06,-1.5367483e-05,3.5087794e-08,-1.0913213e-07,-2.4915394e-08
-0.7827797,0.05524294,0.00039944216,6.1188446e-05,-0.00029789237,-0.04324305,-0.0003126752,-4.7897072e-05,0.0002331841,2.2066359e-05,3.3802296e-06,-1.645645e-05,2.4441245e-08,-1.1899077e-07,-1.822757e-08
-0.7773552,0.055282306,0.0004040041,3.1126154e-05,-0.00031400076,-0.042973988,-0.0003140547,-2.4196077e-05,0.00024409013,2.2334278e-05,1.7207255e-06,-1.7358687e-05,1.2575094e-08,-1.268576e-07,-9.773636e-09
-0.7719269,0.05532219,0.00040551598,-3.5117202e-07,-0.00032666078,-0.042704683,-0.0003130287,2.7107913e-07,0.00025215824,2.2434031e-05,-1.9427604e-08,-1.8071589e-05,-1.4240586e-10,-1.3246617e-07,1.1471413e-10
-0.76649666,0.05536196,0.000403889,-3.2899818e-05,-0.00033587072,-0.042434756,-0.00030957957,2.52176e-05,0.00025744378,2.2360085e-05,-1.8213984e-06,-1.8594461e-05,-1.3287874e-08,-1.3565449e-07,1.1050085e-08
-0.7610569,0.055401344,0.00039901264,-6.6192726e-05,-0.00034165193,-0.042163573,-0.00030367132,5.037643e-05,0.00026001656,2.2105836e-05,-3.667166e-06,-1.8927976e-05,-2.6411735e-08,-1.3632344e-07,2.2614874e-08
-0.75561714,0.055440173,0.0003908769,-9.987245e-05,-0.00034405422,-0.041891545,-0.0002953533,7.546534e-05,0.00025997325,2.1670283e-05,-5.536946e-06,-1.9074425e-05,-3.9037833e-08,-1.3448285e-07,3.4361538e-08
-0.75016975,0.055477936,0.00037941887,-0.0001336341,-0.0003431699,-0.04161787,-0.00028462856,0.00010024825,0.0002574357,2.1049376e-05,-7.413744e-06,-1.9038358e-05,-5.0703296e-08,-1.3020514e-07,4.58592e-08
-0.74472046,0.055514485,0.00036464937,-0.00016714763,-0.00033910372,-0.041342773,-0.00027156185,0.00012447826,0.0002525375,2.0243322e-05,-9.279115e-06,-1.8825169e-05,-6.095028e-08,-1.2365396e-07,5.6680385e-08
-0.7392731,0.05554948,0.00034661463,-0.00020011958,-0.00033199077,-0.041066233,-0.00025624287,0.00014794302,0.00024543185,1.9254263e-05,-1.1116539e-05,-1.8441915e-05,-6.9364376e-08,-1.1507286e-07,6.6437856e-08
-0.73381615,0.055582434,0.00032537265,-0.00023224605,-0.00032199253,-0.040787287,-0.0002387637,0.0001704259,0.00023628332,1.8085004e-05,-1.29088e-05,-1.7897128e-05,-7.556651e-08,-1.0476756e-07,7.478149e-08
-0.7283592,0.055613235,0.0003010521,-0.00026325326,-0.0003092963,-0.04050641,-0.00021927406,0.00019174293,0.00022527881,1.674248e-05,-1.4640365e-05,-1.7200968e-05,-7.925294e-08,-9.3114295e-08,8.142326e-08
-0.72289467,0.05564147,0.00027372167,-0.00029289493,-0.00029410666,-0.04022292,-0.00019787194,0.00021173219,0.00021260814,1.52302755e-05,-1.6297105e-05,-1.6364527e-05,-8.017169e-08,-8.050337e-08,8.614235e-08
-0.7174339,0.0556668,0.00024360974,-0.00032092008,-0.00027663965,-0.03993725,-0.0001747739,0.00023023895,0.00019847068,1.3560975e-05,-1.7864593e-05,-1.5399644e-05,-7.8179255e-08,-6.7392115e-08,8.877922e-08
-0.71196556,0.05568915,0.00021075981,-0.00034714848,-0.0002571473,-0.039648756,-0.00015005373,0.00024715776,0.00018308002,1.1737035e-05,-1.9332403e-05,-1.4320314e-05,-7.316495e-08,-5.4196317e-08,8.92683e-08
-0.7064991,0.055708263,0.00017550211,-0.00037135908,-0.00023587618,-0.039357837,-0.00012399208,0.00026236486,0.0001666463,9.776918e-06,-2.068777e-05,-1.3140252e-05,-6.5174305e-08,-4.1396767e-08,8.759476e-08
-0.701025,0.05572355,0.00013794207,-0.00039341216,-0.00021310488,-0.039063603,-9.6700845e-05,0.00027579177,0.00014939185,7.686622e-06,-2.1922324e-05,-1.1874961e-05,-5.426809e-08,-2.9396128e-08,8.383805e-08
-0.69555855,0.055735286,9.8332246e-05,-0.0004131552,-0.00018909277,-0.038767155,-6.8395835e-05,0.00028737364,0.00013152508,5.480576e-06,-2.3027324e-05,-1.0539139e-05,-4.062648e-08,-1.8593916e-08,7.8124664e-08
-0.69008636,0.055742893,5.6917575e-05,-0.00043049673,-0.00016412768,-0.03846741,-3.9278042e-05,0.0002970799,0.00011326227,3.1727504e-06,-2.3997134e-05,-9.148952e-06,-2.450283e-08,-9.34175e-09,7.065643e-08
-0.68461037,0.055746417,1.3855706e-05,-0.000445368,-0.00013850242,-0.038164575,-9.48576e-06,0.00030490354,9.482019e-05,7.72406e-07,-2.482767e-05,-7.721014e-06,-6.1708882e-09,-1.919049e-09,6.1684545e-08
-0.6791382,0.055745542,-3.047561e-05,-0.0004576841,-0.00011248993,-0.037858926,2.069715e-05,0.00031083074,7.639621e-05,-1.6988794e-06,-2.5513848e-05,-6.270812e-06,1.3948203e-08,3.4281993e-09,5.148485e-08
-0.673666,0.05574049,-7.589214e-05,-0.00046743953,-8.638259e-05,-0.03755047,5.1125953e-05,0.00031489812,5.8193014e-05,-4.230265e-06,-2.6055308e-05,-4.815008e-06,3.5474987e-08,6.5557595e-09,4.0378637e-08
-0.6681938,0.05573054,-0.00012214114,-0.00047464686,-6.0450566e-05,-0.037238803,8.161395e-05,0.0003171561,4.0392693e-05,-6.8069917e-06,-2.6452326e-05,-3.3689428e-06,5.7973907e-08,7.383501e-09,2.8692671e-08
-0.66272736,0.055716295,-0.00016905119,-0.00047934862,-3.497223e-05,-0.036924712,0.000112034846,0.00031767745,2.3177052e-05,-9.418905e-06,-2.6707528e-05,-1.948523e-06,8.103445e-08,5.9120966e-09,1.676389e-08
-0.6572552,0.055697456,-0.00021622678,-0.00048154953,-1.0186093e-05,-0.03660744,0.00014211617,0.00031650093,6.6948623e-06,-1.20432815e-05,-2.6821084e-05,-5.673395e-07,1.04123906e-07,2.2025062e-09,4.9051083e-09
-0.6517849,0.05567386,-0.0002634647,-0.00048135815,1.3652239e-05,-0.036287382,0.0001717223,0.00031374197,-8.898323e-06,-1.4668097e-05,-2.6799065e-05,7.6007285e-07,1.2682088e-07,-3.596883e-09,-6.5716166e-09
-0.64632416,0.055645645,-0.00031066625,-0.0004789132,3.630928e-05,-0.035965126,0.0002007911,0.00030953318,-2.3467564e-05,-1.7287224e-05,-2.6649433e-05,2.0204534e-06,1.4878216e-07,-1.12800675e-08,-1.7388993e-08
-0.6408634,0.055612944,-0.00035745383,-0.0004742813,5.7585134e-05,-0.035640303,0.00022907909,0.00030394952,-3.6904206e-05,-1.987906e-05,-2.637618e-05,3.2024789e-06,1.6953366e-07,-2.0584027e-08,-2.7311552e-08
-0.6354046,0.05557542,-0.0004037348,-0.0004676574,7.728575e-05,-0.035312876,0.00025653493,0.00029715165,-4.9107723e-05,-2.243773e-05,-2.5990255e-05,4.2951883e-06,1.8880957e-07,-3.1202948e-08,-3.6143255e-08
-0.62994957,0.05553359,-0.00044918142,-0.0004591588,9.5252486e-05,-0.034983363,0.00028296164,0.00028924688,-6.0004262e-05,-2.4944657e-05,-2.5498737e-05,5.2897126e-06,2.062456e-07,-4.2785647e-08,-4.3736016e-08
-0.6245022,0.055487297,-0.0004938436,-0.0004490136,0.00011133032,-0.03465194,0.0003084064,0.00028040996,-6.952603e-05,-2.7402046e-05,-2.4914552e-05,6.1774185e-06,2.2174248e-07,-5.4979765e-08,-4.998883e-08
-0.6190567,0.05543668,-0.0005372962,-0.0004373588,0.00012540886,-0.034318447,0.0003326168,0.0002707499,-7.7635195e-05,-2.9785915e-05,-2.4245719e-05,6.9522503e-06,2.349912e-07,-6.73817e-08,-5.4848666e-08
-0.61361694,0.055381924,-0.000579639,-0.00042444532,0.00013739399,-0.033983286,0.0003556763,0.00026044683,-8.430728e-05,-3.210152e-05,-2.3506598e-05,7.6091433e-06,2.4602505e-07,-7.9638916e-08,-5.8316235e-08
-0.6081848,0.05532291,-0.00062063895,-0.0004104674,0.00014721505,-0.033646554,0.00037746318,0.00024964003,-8.9533954e-05,-3.4335553e-05,-2.2708251e-05,8.144365e-06,2.5475205e-07,-9.136739e-08,-6.042698e-08
-0.6027546,0.055260044,-0.0006602408,-0.00039562414,0.00015483692,-0.033308245,0.0003979632,0.00023846427,-9.3328665e-05,-3.6484937e-05,-2.1862208e-05,8.556295e-06,2.6120722e-07,-1.02229656e-07,-6.1257225e-08
-0.597332,0.05519341,-0.00069829734,-0.0003801327,0.00016024492,-0.03296879,0.00041711534,0.00022706542,-9.571942e-05,-3.854141e-05,-2.098082e-05,8.844463e-06,2.6544566e-07,-1.118986e-07,-6.091433e-08
-0.59191513,0.055123013,-0.00073480327,-0.00036422396,0.00016344519,-0.032628145,0.00043494118,0.00021558968,-9.674568e-05,-4.050457e-05,-2.0077123e-05,9.009591e-06,2.6763297e-07,-1.2010005e-07,-5.9530656e-08
-0.5865059,0.055049095,-0.00076984474,-0.0003481176,0.0001644851,-0.032286618,0.00045151848,0.00020417303,-9.647148e-05,-4.2379255e-05,-1.9163559e-05,9.0547555e-06,2.679965e-07,-1.26628e-07,-5.726016e-08
-0.5811062,0.054971874,-0.0008032005,-0.00033200055,0.00016341315,-0.031944495,0.0004667448,0.00019292757,-9.496039e-05,-4.415344e-05,-1.8250692e-05,8.983127e-06,2.6666302e-07,-1.3125353e-07,-5.4253256e-08
-0.5757141,0.05489156,-0.00083498005,-0.00031609027,0.0001603181,-0.031601846,0.0004807098,0.00018197762,-9.229739e-05,-4.5833356e-05,-1.7350689e-05,8.800111e-06,2.6392908e-07,-1.3386241e-07,-5.067499e-08
-0.57032967,0.054808076,-0.0008652214,-0.0003005715,0.00015530408,-0.031258672,0.00049346144,0.00017142484,-8.8574525e-05,-4.742112e-05,-1.6473745e-05,8.511918e-06,2.600609e-07,-1.3437241e-07,-4.667998e-08
-0.56495094,0.054721754,-0.0008940251,-0.00028565884,0.00014848793,-0.030915106,0.00050508033,0.00016138323,-8.38884e-05,-4.8922622e-05,-1.5631753e-05,8.12552e-06,2.5538617e-07,-1.3275194e-07,-4.241689e-08
-0.5595856,0.054632545,-0.00092137686,-0.00027148303,0.000140011,-0.030571584,0.0005155892,0.000151918,-7.834814e-05,-5.0337163e-05,-1.4831809e-05,7.649158e-06,2.5013819e-07,-1.290029e-07,-3.801061e-08
-0.5542278,0.0545408,-0.0009473783,-0.00025821733,0.00013002512,-0.03022803,0.0005250634,0.00014311123,-7.2063536e-05,-5.167077e-05,-1.408338e-05,7.091674e-06,2.446295e-07,-1.2318297e-07,-3.357474e-08
-0.5488758,0.0544467,-0.00097210665,-0.00024598715,0.000118701944,-0.029884476,0.0005335658,0.0001350164,-6.515263e-05,-5.2928e-05,-1.3393189e-05,6.4629294e-06,2.3912574e-07,-1.1539095e-07,-2.9199153e-08
-0.54353714,0.054349855,-0.0009957177,-0.00023495137,0.00010620192,-0.029541165,0.00054120953,0.0001277048,-5.772469e-05,-5.4117114e-05,-1.2769573e-05,5.772059e-06,2.3394524e-07,-1.05747134e-07,-2.4952287e-08
-0.5382042,0.05425104,-0.0010182911,-0.00022517728,9.27174e-05,-0.029198138,0.0005480485,0.000121191355,-4.9900893e-05,-5.5243352e-05,-1.2216102e-05,5.0300155e-06,2.2929602e-07,-9.44133e-08,-2.087785e-08
-0.5328808,0.05415004,-0.0010399914,-0.00021676879,7.842967e-05,-0.028855516,0.0005541914,0.000115511924,-4.1793664e-05,-5.6315577e-05,-1.1738039e-05,4.24697e-06,2.2543767e-07,-8.1566185e-08,-1.7001105e-08
-0.5275707,0.054046914,-0.001060869,-0.0002097884,6.3524734e-05,-0.02851357,0.0005596834,0.000110678215,-3.351379e-05,-5.7336692e-05,-1.1338416e-05,3.433316e-06,2.22558e-07,-6.739142e-08,-1.3326752e-08
-0.5222702,0.05394187,-0.0010811773,-0.00020430729,4.8188256e-05,-0.02817223,0.0005646667,0.00010670361,-2.516729e-05,-5.8320722e-05,-1.1020717e-05,2.5993645e-06,2.208924e-07,-5.210005e-08,-9.845212e-09
-0.51698303,0.053834666,-0.0011010631,-0.00020034699,3.2606094e-05,-0.027831608,0.00056923094,0.00010357599,-1.6856797e-05,-5.9275364e-05,-1.0785613e-05,1.7553382e-06,2.2059467e-07,-3.590137e-08,-6.5325327e-09
-0.5117016,0.053725544,-0.0011206162,-0.00019790868,1.695699e-05,-0.027491447,0.0005734211,0.00010127018,-8.676919e-06,-6.0205715e-05,-1.0632752e-05,9.1102356e-07,2.2177967e-07,-1.9002279e-08,-3.3559355e-09
-0.5064297,0.053614654,-0.0011399448,-0.00019700592,1.4048735e-06,-0.027152052,0.00057730183,9.976965e-05,-7.114696e-07,-6.1117746e-05,-1.0562404e-05,7.532181e-08,2.2457587e-07,-1.6014782e-09,-2.767684e-10
-0.5011711,0.053501792,-0.0011593201,-0.00019762188,-1.387589e-05,-0.026813554,0.00058101775,9.904238e-05,6.954195e-06,-6.2025705e-05,-1.0573124e-05,-7.4238494e-07,2.2910702e-07,1.6086599e-08,2.7421794e-09
